Fecha;Estación;Temp_Max;Temp_Min;Temp_Med;Hum_Max;Hum_Min;Hum_Med;Lluvia_Max;Lluvia_Min;Lluvia_Med;Presion_Max;Presion_Min;Presion_Med;Viento_Max;Viento_Min;Viento_Med
2024-10-01 00:00:00;Segorbe;25,8;15,3;20,6;84;41;62,5;3,3;2,3;2,8;1015,3;1011,9;1013,6;19,3;7;13,1
2024-10-01 00:00:00;Morella;16,1;9,6;12,8;87;46;66,5;6,6;0,7;3,6;1015,5;1011,3;1013,4;18,7;7,8;13,2
2024-10-02 00:00:00;Castellón-N;18,5;10,8;14,6;98;48;73;1,6;1,2;1,4;1018,9;1014,8;1016,9;17,9;7;12,5
2024-10-02 00:00:00;Benicàssim;24,4;12,7;18,5;97;68;82,5;0;0;0;1013,5;1008,3;1010,9;13,8;8;10,9
2024-10-02 00:00:00;Villarreal;25,9;17,4;21,7;93;50;71,5;4,9;3,5;4,2;1020,7;1015,7;1018,2;21,5;12,1;16,8
2024-10-02 00:00:00;Segorbe;11,7;4;7,9;89;44;66,5;3,1;1,4;2,2;1014,7;1012;1013,4;21,2;11,2;16,2
2024-10-02 00:00:00;Morella;28,7;16,6;22,7;98;59;78,5;4,6;4,2;4,4;1029,1;1026,6;1027,8;17,4;4,7;11
2024-10-03 00:00:00;Castellón-N;28,8;17,8;23,3;80;54;67;0;0;0;1022,9;1018,4;1020,7;26,2;22,3;24,3
2024-10-03 00:00:00;Benicàssim;26,3;17,4;21,8;83;57;70;3;0,7;1,8;1009,7;1004,8;1007,3;19,1;7,6;13,4
2024-10-03 00:00:00;Villarreal;29,9;19,6;24,8;82;42;62;2,3;1,7;2;1023,2;1024,2;1023,7;20,3;7,5;13,9
2024-10-03 00:00:00;Segorbe;24,1;15;19,5;88;44;66;3,7;0,9;2,3;1020,9;1016,1;1018,5;15,3;2;8,6
2024-10-03 00:00:00;Morella;17,3;8,4;12,8;89;68;78,5;8,4;7,8;8,1;1004,2;1000,4;1002,3;22,3;9,9;16,1
2024-10-04 00:00:00;Castellón-N;36,4;23,6;30;84;66;75;0;0;0;1023,1;1018,9;1021;16,7;8;12,3
2024-10-04 00:00:00;Benicàssim;18,7;9,7;14,2;88;40;64;4,2;0,8;2,5;1008,7;1006,9;1007,8;21;10,8;15,9
2024-10-04 00:00:00;Villarreal;22,2;13,2;17,7;80;63;71,5;6,2;3,5;4,8;1015,4;1008,5;1012;16,1;6,2;11,1
2024-10-04 00:00:00;Segorbe;24,8;17,4;21,1;87;55;71;2,1;0,1;1,1;1009,1;1004;1006,6;26,9;10,7;18,8
2024-10-04 00:00:00;Morella;31,4;23,8;27,6;81;63;72;0,6;0,2;0,4;1011,1;1009,6;1010,4;18,3;6,1;12,2
2024-10-05 00:00:00;Castellón-N;26,4;15,6;21;96;60;78;3,2;2,9;3,1;1013,6;1008,5;1011;28,7;18,3;23,5
2024-10-05 00:00:00;Benicàssim;25,2;15;20,1;91;45;68;0,7;0,2;0,5;1012,5;1007,8;1010,1;16;5,7;10,9
2024-10-05 00:00:00;Villarreal;27,9;18,3;23,1;85;69;77;3,8;1;2,4;1010;1003,5;1006,8;13;0;6,5
2024-10-05 00:00:00;Segorbe;24,7;19,3;22;95;40;67,5;0,8;0,3;0,6;1011,3;1006,6;1008,9;17,6;13,1;15,4
2024-10-05 00:00:00;Morella;31,4;21,8;26,6;86;60;73;0;0;0;1018,9;1016,5;1017,7;20,7;12,4;16,5
2024-10-06 00:00:00;Castellón-N;22,4;14,6;18,5;94;55;74,5;2;0,5;1,2;1017,7;1014,2;1015,9;19,5;6,9;13,2
2024-10-06 00:00:00;Benicàssim;16,7;6,7;11,7;97;42;69,5;0;0;0;1016,3;1012,4;1014,4;13,9;0;7
2024-10-06 00:00:00;Villarreal;29,6;23,5;26,5;90;46;68;3,8;0,1;2;1022,5;1016,3;1019,4;21,5;14,6;18
2024-10-06 00:00:00;Segorbe;27,5;20;23,7;89;65;77;3,3;0,3;1,8;1019;1009,5;1014,3;18,9;7,3;13,1
2024-10-06 00:00:00;Morella;22,8;12,7;17,8;96;46;71;2;0,5;1,3;1024;1022,6;1023,3;18,6;4,7;11,7
2024-10-07 00:00:00;Castellón-N;23,8;14,1;19;99;46;72,5;0;0;0;1005,9;1002,1;1004;15,1;4,7;9,9
2024-10-07 00:00:00;Benicàssim;21,1;12;16,5;92;61;76,5;1,9;1,6;1,7;1009,7;1004,5;1007,1;25,3;15;20,1
2024-10-07 00:00:00;Villarreal;22;12,2;17,1;89;62;75,5;1,6;0,5;1;1010,3;1006,8;1008,6;17,9;5;11,5
2024-10-07 00:00:00;Segorbe;30,5;22,3;26,4;85;59;72;0,5;0,4;0,4;1015,7;1010,5;1013,1;22,7;14,5;18,6
2024-10-07 00:00:00;Morella;31,8;21,8;26,8;81;54;67,5;1,3;1,3;1,3;1012,9;1006;1009,4;16,9;9,2;13
2024-10-08 00:00:00;Castellón-N;28,3;20;24,2;80;42;61;3,1;1,3;2,2;1014,6;1010,7;1012,7;21,7;6,1;13,9
2024-10-08 00:00:00;Benicàssim;23,1;12,1;17,6;81;51;66;2,1;1;1,6;1010,7;1005;1007,9;18,6;11,3;14,9
2024-10-08 00:00:00;Villarreal;30,1;19,9;25;90;48;69;6;4,5;5,3;1021,4;1018,1;1019,7;21,1;12,8;16,9
2024-10-08 00:00:00;Segorbe;20,4;7,8;14,1;99;53;76;1,3;1,2;1,3;1015,3;1006,8;1011,1;9,4;0;4,7
2024-10-08 00:00:00;Morella;21,4;16,1;18,7;86;48;67;7,5;1,2;4,4;1019;1011,6;1015,3;19,9;9,6;14,8
2024-10-09 00:00:00;Castellón-N;16,4;7,9;12,1;88;54;71;2,2;1,7;1,9;1015,7;1006,3;1011;17,8;3;10,4
2024-10-09 00:00:00;Benicàssim;25,7;12,3;19;95;68;81,5;2,6;1,7;2,1;1015,7;1008,3;1012;21,9;8,2;15,1
2024-10-09 00:00:00;Villarreal;21,6;13,3;17,5;98;62;80;1,9;1,7;1,8;1010,2;1002,8;1006,5;18,2;3,9;11
2024-10-09 00:00:00;Segorbe;25,1;13,8;19,4;96;44;70;0;0;0;1016,8;1008;1012,4;21,3;8,6;14,9
2024-10-09 00:00:00;Morella;28,5;17,9;23,2;88;63;75,5;3,6;3,4;3,5;1008,2;1002,7;1005,5;19,1;10,3;14,7
2024-10-10 00:00:00;Castellón-N;31,5;22,9;27,2;92;61;76,5;4,4;1,9;3,2;1005,4;998,5;1002;20,8;9,4;15,1
2024-10-10 00:00:00;Benicàssim;22,8;15,6;19,2;92;57;74,5;1,2;0,4;0,8;1016,5;1012,5;1014,5;20,9;10,5;15,7
2024-10-10 00:00:00;Villarreal;26,9;15,9;21,4;99;52;75,5;2,6;1,9;2,2;1002,9;996,6;999,7;20,7;9,1;14,9
2024-10-10 00:00:00;Segorbe;18,6;9,2;13,9;89;68;78,5;4,2;4;4,1;1010,4;1004,3;1007,3;16,9;9,6;13,2
2024-10-10 00:00:00;Morella;29,5;17,6;23,6;91;60;75,5;4,5;4,1;4,3;1014;1010,3;1012,1;20,8;12,4;16,6
2024-10-11 00:00:00;Castellón-N;22,8;11,6;17,2;88;42;65;3,2;0,7;2;1011,5;1010,1;1010,8;23,6;15,9;19,7
2024-10-11 00:00:00;Benicàssim;23,6;17,2;20,4;82;53;67,5;0;0;0;1012,8;1008,6;1010,7;20,4;6,7;13,6
2024-10-11 00:00:00;Villarreal;28,4;21,6;25;83;48;65,5;2,3;1,9;2,1;1019;1014,1;1016,5;21;13,1;17,1
2024-10-11 00:00:00;Segorbe;24,1;11,7;17,9;84;60;72;0;0;0;1014,7;1012;1013,3;11,4;2,4;6,9
2024-10-11 00:00:00;Morella;32,2;22,3;27,3;83;59;71;0;0;0;1017,2;1012;1014,6;16,7;6,1;11,4
2024-10-12 00:00:00;Castellón-N;25,9;18;21,9;86;51;68,5;5,6;1,6;3,6;1010,7;1006;1008,3;24,3;18;21,1
2024-10-12 00:00:00;Benicàssim;27,9;19,2;23,6;98;59;78,5;0,3;0;0,2;1022,6;1020,4;1021,5;22,4;7,2;14,8
2024-10-12 00:00:00;Villarreal;28,4;21,1;24,8;88;50;69;0;0;0;1015,8;1010,3;1013,1;13,6;6,3;10
2024-10-12 00:00:00;Segorbe;20,9;11,3;16,1;93;65;79;0;0;0;1010,1;1007,4;1008,7;23,2;13,3;18,2
2024-10-12 00:00:00;Morella;20,5;11,2;15,9;89;67;78;2,9;0,7;1,8;1017,8;1012,9;1015,3;16,7;10,7;13,7
2024-10-13 00:00:00;Castellón-N;28,7;17,3;23;96;61;78,5;5,6;0,7;3,2;1018,9;1013,3;1016,1;19,1;12;15,5
2024-10-13 00:00:00;Benicàssim;24,3;12,6;18,4;84;40;62;3,3;0,2;1,7;1018,9;1013,3;1016,1;14;4,7;9,3
2024-10-13 00:00:00;Villarreal;29,7;22,2;25,9;92;57;74,5;1,8;1,1;1,4;1011,6;1005,6;1008,6;21,3;13,1;17,2
2024-10-13 00:00:00;Segorbe;25,8;16,7;21,3;95;44;69,5;0;0;0;1014,9;1008,1;1011,5;20,3;7;13,7
2024-10-13 00:00:00;Morella;27,9;18;23;85;67;76;0,5;0,1;0,3;1013,7;1008,4;1011;28,6;17;22,8
2024-10-14 00:00:00;Castellón-N;20,7;13,6;17,1;96;48;72;4,4;2,9;3,7;1017,7;1013,1;1015,4;23,6;18,4;21
2024-10-14 00:00:00;Benicàssim;33;25,2;29,1;95;48;71,5;1,2;0,2;0,7;1012,3;1007,8;1010,1;21,3;9,9;15,6
2024-10-14 00:00:00;Villarreal;30,3;17,5;23,9;99;44;71,5;7,1;1;4,1;1020,4;1014,5;1017,5;17,3;6,7;12
2024-10-14 00:00:00;Segorbe;27,5;17,6;22,5;88;68;78;4,6;2,3;3,4;1000,3;991,9;996,1;18,5;11;14,7
2024-10-14 00:00:00;Morella;19,4;10,1;14,7;89;56;72,5;0;0;0;1011,6;1005,5;1008,6;30,2;17,7;23,9
2024-10-15 00:00:00;Castellón-N;30,6;21,4;26;84;47;65,5;1,6;1;1,3;1017,1;1013,5;1015,3;17,9;5,3;11,6
2024-10-15 00:00:00;Benicàssim;30,5;20,3;25,4;96;47;71,5;1,1;0,7;0,9;1015,4;1009,9;1012,6;18,6;7,9;13,3
2024-10-15 00:00:00;Villarreal;27,1;16,6;21,8;83;43;63;1,2;1;1,1;1022,9;1018,4;1020,7;22,8;10,1;16,4
2024-10-15 00:00:00;Segorbe;24;11,7;17,9;89;43;66;6,1;2;4;1026,8;1023;1024,9;30,6;18,3;24,5
2024-10-15 00:00:00;Morella;31,7;22,3;27;91;53;72;6,3;5,2;5,7;1014,2;1013,5;1013,8;19,1;11,6;15,3
2024-10-16 00:00:00;Castellón-N;23,9;8,1;16;80;47;63,5;0;0;0;1017,8;1011,2;1014,5;18,3;7,8;13
2024-10-16 00:00:00;Benicàssim;26,4;19,1;22,7;85;49;67;2,5;1,3;1,9;1011,5;1008;1009,8;19,6;6,9;13,2
2024-10-16 00:00:00;Villarreal;24,6;11,4;18;97;48;72,5;2,6;1,4;2;1017,9;1014,5;1016,2;29,6;24,7;27,2
2024-10-16 00:00:00;Segorbe;33,6;23,4;28,5;91;41;66;6;3,6;4,8;1011,3;1005,1;1008,2;29,3;22;25,7
2024-10-16 00:00:00;Morella;35,6;24,8;30,2;86;49;67,5;0;0;0;1013,9;1012,8;1013,3;17,9;8,7;13,3
2024-10-17 00:00:00;Castellón-N;19,6;8,1;13,9;85;55;70;0,1;0;0,1;1016,8;1011,6;1014,2;16,5;6,1;11,3
2024-10-17 00:00:00;Benicàssim;24,7;17;20,9;96;56;76;3,7;1,1;2,4;1013,9;1007,5;1010,7;15,1;7,9;11,5
2024-10-17 00:00:00;Villarreal;23,7;10,7;17,2;84;63;73,5;1,2;0,6;0,9;1013,6;1004,1;1008,8;17,4;10,5;14
2024-10-17 00:00:00;Segorbe;24,2;14,7;19,4;81;64;72,5;9,8;0,3;5,1;1017,3;1013,2;1015,3;17,1;4;10,6
2024-10-17 00:00:00;Morella;16,6;8,9;12,8;99;51;75;6,1;5,5;5,8;1017,1;1012;1014,6;26,5;21,2;23,9
2024-10-18 00:00:00;Castellón-N;28,7;19,1;23,9;83;45;64;0;0;0;1015,1;1010,3;1012,7;15;8,8;11,9
2024-10-18 00:00:00;Benicàssim;22,1;11,8;17;80;61;70,5;1;0,5;0,7;1013,1;1006,1;1009,6;23,5;13,8;18,7
2024-10-18 00:00:00;Villarreal;26,2;17,9;22;99;58;78,5;8,2;2,1;5,2;1028;1024,3;1026,1;13,7;5,9;9,8
2024-10-18 00:00:00;Segorbe;23,9;9,3;16,6;83;66;74,5;0;0;0;1010,5;1003,2;1006,9;25;16,4;20,7
2024-10-18 00:00:00;Morella;15,6;7,9;11,7;84;47;65,5;4,1;0;2;1024,3;1015,4;1019,9;19,8;9,9;14,8
2024-10-19 00:00:00;Castellón-N;22,1;12,7;17,4;96;58;77;0;0;0;1006,4;999,2;1002,8;12,2;0;6,1
2024-10-19 00:00:00;Benicàssim;21,3;7,9;14,6;83;63;73;0;0;0;1021,4;1013,6;1017,5;15,5;6,5;11
2024-10-19 00:00:00;Villarreal;20,5;10,7;15,6;80;51;65,5;0,9;0,2;0,6;1012,1;1005,7;1008,9;19;9,9;14,4
2024-10-19 00:00:00;Segorbe;20,3;11,6;16;85;57;71;0;0;0;1018,6;1013,5;1016,1;21,2;13,4;17,3
2024-10-19 00:00:00;Morella;23,2;13,3;18,2;80;59;69,5;3;1,7;2,3;1025,9;1020,3;1023,1;10,4;0;5,2
2024-10-20 00:00:00;Castellón-N;24;10;17;98;69;83,5;0,5;0,2;0,3;1012;1007;1009,5;23,4;10;16,7
2024-10-20 00:00:00;Benicàssim;29,5;19,3;24,4;95;65;80;0,9;0,3;0,6;1007,9;1000;1004;19,6;9,1;14,4
2024-10-20 00:00:00;Villarreal;22,3;13,2;17,7;93;45;69;3,4;1,3;2,4;1017,2;1011,5;1014,3;17,9;12,2;15,1
2024-10-20 00:00:00;Segorbe;17,3;1,2;9,2;88;65;76,5;6;4,8;5,4;1015;1011,7;1013,4;13,4;5,2;9,3
2024-10-20 00:00:00;Morella;31,6;19,9;25,8;89;65;77;1,1;1;1;1012,1;1007;1009,6;22;10,8;16,4
2024-10-21 00:00:00;Castellón-N;26,3;17,6;21,9;96;68;82;0;0;0;1007,2;1002,4;1004,8;24,1;18,2;21,2
2024-10-21 00:00:00;Benicàssim;26,4;14,8;20,6;82;50;66;1,2;0,1;0,7;1017,8;1016,5;1017,1;23,3;15,5;19,4
2024-10-21 00:00:00;Villarreal;28,5;19,8;24,1;96;40;68;0,4;0,3;0,3;1012,2;1007,6;1009,9;14,1;2,6;8,4
2024-10-21 00:00:00;Segorbe;25,9;19,1;22,5;83;62;72,5;1,5;0,6;1;1018,8;1013,2;1016;25,8;16,7;21,3
2024-10-21 00:00:00;Morella;30,2;19,9;25;94;41;67,5;3,2;0,7;1,9;1018,6;1014,5;1016,6;16,8;6,9;11,9
2024-10-22 00:00:00;Castellón-N;21,2;13,3;17,3;81;54;67,5;0;0;0;1024,9;1021,2;1023,1;29,5;18,3;23,9
2024-10-22 00:00:00;Benicàssim;24,8;17,8;21,3;81;55;68;7,7;1,8;4,7;1016,4;1013,7;1015;15,2;7,8;11,5
2024-10-22 00:00:00;Villarreal;31,4;18,1;24,8;80;48;64;1,1;0,1;0,6;1010,1;1005;1007,6;22,3;14,9;18,6
2024-10-22 00:00:00;Segorbe;21,8;13,2;17,5;93;51;72;2;1,7;1,9;1024,6;1019,3;1022;18,7;10,5;14,6
2024-10-22 00:00:00;Morella;25;16,1;20,6;94;47;70,5;3,2;1,4;2,3;1014,1;1009,4;1011,7;18,4;9,7;14,1
2024-10-23 00:00:00;Castellón-N;28,8;22,4;25,6;94;54;74;2,4;2;2,2;1018,6;1015;1016,8;15,4;8,5;12
2024-10-23 00:00:00;Benicàssim;23,8;12,4;18,1;97;60;78,5;3,8;0,8;2,3;1013,1;1005,7;1009,4;19,1;11,6;15,4
2024-10-23 00:00:00;Villarreal;21,7;17,8;19,7;95;53;74;5,2;3,5;4,3;1012,7;1012,3;1012,5;11,8;0;5,9
2024-10-23 00:00:00;Segorbe;28,1;20,7;24,4;87;43;65;1,9;0,6;1,3;1005;1000,3;1002,6;22,9;11,1;17
2024-10-23 00:00:00;Morella;29,4;22,5;25,9;90;66;78;1,2;0,9;1,1;1013,9;1010,3;1012,1;4,9;0;2,5
2024-10-24 00:00:00;Castellón-N;26,6;19,6;23,1;89;60;74,5;0,7;0,6;0,6;1011,2;1005,1;1008,1;16;9,3;12,6
2024-10-24 00:00:00;Benicàssim;30,7;21;25,8;97;58;77,5;4,1;1,7;2,9;1012,7;1007;1009,9;12,3;1,6;7
2024-10-24 00:00:00;Villarreal;21,2;9,5;15,4;97;68;82,5;3,2;3,2;3,2;1014,5;1011,8;1013,2;19,8;16,8;18,3
2024-10-24 00:00:00;Segorbe;17,3;4,9;11,1;93;59;76;0,9;0,9;0,9;1009,6;1004,2;1006,9;18,3;3,6;11
2024-10-24 00:00:00;Morella;24,1;14;19;95;53;74;0,9;0,5;0,7;1013,1;1009,1;1011,1;21,6;7,1;14,4
2024-10-25 00:00:00;Castellón-N;25,7;13,4;19,6;93;46;69,5;5,3;0,9;3,1;1014;1009,4;1011,7;22,7;10,4;16,5
2024-10-25 00:00:00;Benicàssim;25,6;13,9;19,7;89;45;67;4,7;1,5;3,1;1018,4;1013,1;1015,8;23,6;16,2;19,9
2024-10-25 00:00:00;Villarreal;26;15,4;20,7;92;69;80,5;3,4;2;2,7;1012,9;1007,8;1010,3;16,3;6,1;11,2
2024-10-25 00:00:00;Segorbe;25,3;17;21,2;88;53;70,5;0;0;0;1026,4;1021,7;1024;14,1;7,1;10,6
2024-10-25 00:00:00;Morella;30,7;21,6;26,1;82;41;61,5;4,6;0,7;2,6;1018,3;1011,4;1014,8;21,4;4,2;12,8
2024-10-26 00:00:00;Castellón-N;16,4;8;12,2;97;66;81,5;8,8;6,5;7,6;1021,4;1018;1019,7;16,6;9,1;12,9
2024-10-26 00:00:00;Benicàssim;21,1;8,1;14,6;92;45;68,5;1,7;0,5;1,1;1006,7;1001,6;1004,1;14,5;5,4;10
2024-10-26 00:00:00;Villarreal;22,1;13,3;17,7;91;59;75;2,7;1,4;2;1016,9;1013,6;1015,2;23,4;14;18,7
2024-10-26 00:00:00;Segorbe;22,6;14,2;18,4;83;63;73;7,6;2;4,8;1009,3;1002,4;1005,9;17,6;6,8;12,2
2024-10-26 00:00:00;Morella;22;9,4;15,7;99;65;82;6,2;6,2;6,2;1013,5;1005,7;1009,6;20,8;4;12,4
2024-10-27 00:00:00;Castellón-N;23,7;13,1;18,4;82;58;70;0;0;0;1006,8;1003,4;1005,1;24,1;18,9;21,5
2024-10-27 00:00:00;Benicàssim;28;16,9;22,5;89;43;66;5,1;4,1;4,6;1021,8;1015,7;1018,8;17,7;11,1;14,4
2024-10-27 00:00:00;Villarreal;22,2;12,2;17,2;98;51;74,5;0;0;0;1013,9;1008,8;1011,4;22,7;7,9;15,3
2024-10-27 00:00:00;Segorbe;25,9;17,7;21,8;82;50;66;4,1;2;3;1019,3;1011,5;1015,4;12,3;0,6;6,4
2024-10-27 00:00:00;Morella;31,5;19,4;25,4;91;64;77,5;0;0;0;1008,6;1002,6;1005,6;22,1;20,2;21,1
2024-10-28 00:00:00;Castellón-N;23,5;11,9;17,7;85;51;68;2,4;0,7;1,6;1009,7;1004,7;1007,2;20,3;8,4;14,3
2024-10-28 00:00:00;Benicàssim;28,5;18,3;23,4;83;51;67;0,9;0,2;0,5;1017,4;1012,1;1014,8;22,5;16,3;19,4
2024-10-28 00:00:00;Villarreal;34;22,5;28,2;82;54;68;4,9;1,3;3,1;1010,3;1003,2;1006,7;14,5;0;7,2
2024-10-28 00:00:00;Segorbe;21,9;8,5;15,2;93;59;76;6,7;0,3;3,5;1015,1;1008,5;1011,8;23,3;10;16,7
2024-10-28 00:00:00;Morella;22,6;12,4;17,5;83;68;75,5;0;0;0;1017,9;1013,3;1015,6;21;10,8;15,9
2024-10-29 00:00:00;Castellón-N;21,1;11,6;16,3;98;44;71;1,7;1,7;1,7;1020;1014,5;1017,3;16,2;8,7;12,4
2024-10-29 00:00:00;Benicàssim;34,9;26,9;30,9;85;47;66;3,1;0,3;1,7;1010;1006,6;1008,3;17,3;9,4;13,3
2024-10-29 00:00:00;Villarreal;31,6;21,7;26,6;83;59;71;2,3;1,8;2,1;1013,3;1006,5;1009,9;13,6;0,1;6,9
2024-10-29 00:00:00;Segorbe;25;15,1;20;93;46;69,5;0;0;0;1006,7;1003,2;1004,9;22,9;15,8;19,4
2024-10-29 00:00:00;Morella;17,3;9,1;13,2;80;56;68;1;0,3;0,6;1020,2;1012,7;1016,4;30;24,9;27,5
2024-10-30 00:00:00;Castellón-N;20,7;9,3;15;89;42;65,5;4,6;4,2;4,4;1022,9;1015,8;1019,4;25,3;16,5;20,9
2024-10-30 00:00:00;Benicàssim;24,5;15,1;19,8;81;43;62;6,4;1,1;3,7;1013,3;1005,7;1009,5;16,8;12,4;14,6
2024-10-30 00:00:00;Villarreal;30;22,6;26,3;85;48;66,5;2,6;2,1;2,3;1019,2;1013,1;1016,2;22,7;15,1;18,9
2024-10-30 00:00:00;Segorbe;26,5;19,5;23;92;65;78,5;0;0;0;1013,3;1010,9;1012,1;16,3;6,3;11,3
2024-10-30 00:00:00;Morella;22,4;10,1;16,2;87;52;69,5;0,6;0,2;0,4;1021,1;1014,3;1017,7;14,3;6,3;10,3
2024-10-31 00:00:00;Castellón-N;27,4;16,7;22;97;64;80,5;4,2;4,2;4,2;1021,5;1015,5;1018,5;14,3;5,9;10,1
2024-10-31 00:00:00;Benicàssim;22,3;11,9;17,1;94;55;74,5;0;0;0;1008;1001,9;1005;21,4;11,1;16,3
2024-10-31 00:00:00;Villarreal;26,4;17,6;22;90;59;74,5;9,6;3,1;6,4;1013,6;1009,6;1011,6;5,7;0;2,8
2024-10-31 00:00:00;Segorbe;28,9;20;24,5;84;46;65;0;0;0;1017,2;1012,4;1014,8;23,5;13,2;18,3
2024-10-31 00:00:00;Morella;29,8;19,1;24,5;84;54;69;0;0;0;1008,8;1004,6;1006,7;25,4;9,8;17,6
2024-11-01 00:00:00;Castellón-N;24,2;15,4;19,8;86;58;72;4,6;3,6;4,1;1029,8;1026,3;1028;30,5;18,3;24,4
2024-11-01 00:00:00;Benicàssim;19,9;9,4;14,6;90;53;71,5;1,3;1,1;1,2;1019,1;1012,9;1016;19,9;13,4;16,7
2024-11-01 00:00:00;Villarreal;24,6;14,3;19,4;86;65;75,5;2,5;0,3;1,4;1008,5;1004,2;1006,3;18,4;2,7;10,5
2024-11-01 00:00:00;Segorbe;26,1;14;20,1;95;62;78,5;0;0;0;1018,4;1014,7;1016,5;18,3;11,5;14,9
2024-11-01 00:00:00;Morella;25,4;13,2;19,3;91;45;68;6,8;3,3;5;1004,8;1002,2;1003,5;11;0;5,5
2024-11-02 00:00:00;Castellón-N;21,5;12,5;17;99;63;81;3,1;1,8;2,5;1008,7;1003,7;1006,2;26;16,1;21
2024-11-02 00:00:00;Benicàssim;21;15,3;18,2;83;45;64;0;0;0;1009,3;1007,7;1008,5;12,8;5,7;9,2
2024-11-02 00:00:00;Villarreal;23,8;16,2;20;84;44;64;1,3;0,9;1,1;1006,5;1001,2;1003,8;20,9;14;17,4
2024-11-02 00:00:00;Segorbe;25,5;13,9;19,7;97;40;68,5;6,2;0,7;3,4;1010,8;1002,8;1006,8;24,6;12,9;18,7
2024-11-02 00:00:00;Morella;31,2;25;28,1;81;41;61;5,2;1,6;3,4;1028,1;1022,8;1025,4;9;0;4,5
2024-11-03 00:00:00;Castellón-N;21,4;9,1;15,2;99;68;83,5;0,2;0;0,1;1019,7;1016,4;1018;19,2;7,7;13,5
2024-11-03 00:00:00;Benicàssim;23,2;13,8;18,5;98;47;72,5;0;0;0;1003,8;998,4;1001,1;10,1;3;6,5
2024-11-03 00:00:00;Villarreal;16,1;9,4;12,8;95;60;77,5;1,3;1,2;1,3;1008,4;1004,7;1006,6;21,9;12;17
2024-11-03 00:00:00;Segorbe;29,1;17,2;23,1;93;55;74;0;0;0;1011,2;1006,4;1008,8;16,1;9,3;12,7
2024-11-03 00:00:00;Morella;25,3;10,5;17,9;96;56;76;2;1,7;1,9;1021,2;1014,5;1017,8;24;9,9;17
2024-11-04 00:00:00;Castellón-N;22,9;13,5;18,2;95;42;68,5;3,9;3,4;3,6;1017,3;1013,4;1015,4;24,5;13,3;18,9
2024-11-04 00:00:00;Benicàssim;16,3;5,8;11;98;48;73;3,1;2;2,6;1022,5;1016,7;1019,6;20,1;6,7;13,4
2024-11-04 00:00:00;Villarreal;36,2;24,4;30,3;98;51;74,5;3,3;1,7;2,5;1015,1;1005,8;1010,4;16,3;2,8;9,5
2024-11-04 00:00:00;Segorbe;24,4;17,3;20,9;84;51;67,5;0,4;0,3;0,3;1015,5;1012,5;1014;27,4;14,1;20,7
2024-11-04 00:00:00;Morella;32,9;22,5;27,7;85;58;71,5;4,1;3,5;3,8;1015,7;1011;1013,3;12,7;2,3;7,5
2024-11-05 00:00:00;Castellón-N;22,8;13,3;18;92;45;68,5;5,8;1,8;3,8;1013,3;1009,8;1011,6;15,8;7,6;11,7
2024-11-05 00:00:00;Benicàssim;24;12,8;18,4;89;49;69;0;0;0;1021,5;1014,6;1018;15,5;1,8;8,7
2024-11-05 00:00:00;Villarreal;26,6;16,9;21,8;95;69;82;1,9;1,6;1,8;1015,9;1011,6;1013,8;9,9;0;4,9
2024-11-05 00:00:00;Segorbe;23,1;11,6;17,4;82;42;62;1;0,3;0,6;1016;1010,7;1013,4;19,3;4,3;11,8
2024-11-05 00:00:00;Morella;21,4;12,1;16,8;96;65;80,5;4,2;3,3;3,7;1012,6;1008,7;1010,7;20,3;14,1;17,2
2024-11-06 00:00:00;Castellón-N;13,8;2,9;8,3;80;58;69;4,6;0,5;2,6;1014,2;1006,6;1010,4;19,9;5,1;12,5
2024-11-06 00:00:00;Benicàssim;22,7;17,4;20,1;92;48;70;7,1;1,3;4,2;1012,4;1006,8;1009,6;24,9;15,1;20
2024-11-06 00:00:00;Villarreal;38,1;29,2;33,6;83;64;73,5;4,3;1,9;3,1;1012,9;1005,8;1009,4;20,7;9,7;15,2
2024-11-06 00:00:00;Segorbe;16,8;5,5;11,2;89;66;77,5;1,8;0,9;1,4;1013;1009,1;1011;18,8;10,2;14,5
2024-11-06 00:00:00;Morella;35,9;24,1;30;96;45;70,5;8,1;2,9;5,5;1015,1;1008,4;1011,7;10,2;0,9;5,5
2024-11-07 00:00:00;Castellón-N;22,1;11,7;16,9;91;67;79;1,8;1,6;1,7;1020,3;1014,7;1017,5;20,2;9,8;15
2024-11-07 00:00:00;Benicàssim;34,2;23,8;29;89;56;72,5;0;0;0;1007,8;1003,8;1005,8;19,5;11,1;15,3
2024-11-07 00:00:00;Villarreal;26,8;17,9;22,3;90;53;71,5;3,8;1,4;2,6;1009,5;1004;1006,7;10,5;4,9;7,7
2024-11-07 00:00:00;Segorbe;22,1;9,8;15,9;90;49;69,5;0;0;0;1015,2;1010,1;1012,6;16,1;0,1;8,1
2024-11-07 00:00:00;Morella;23,7;13,4;18,6;99;51;75;3,3;2,3;2,8;1023,3;1019,8;1021,6;25,5;13,9;19,7
2024-11-08 00:00:00;Castellón-N;29,9;20,1;25;88;52;70;4,8;1,6;3,2;1022,8;1017,4;1020,1;19,5;16,8;18,2
2024-11-08 00:00:00;Benicàssim;16,9;7,7;12,3;80;41;60,5;4,4;3,6;4;1012,5;1008,4;1010,5;26;17,8;21,9
